2012 Data View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,Ratings of Plan Responsiveness and Care,,,,,"Member Complaints, Problems Getting Services, and Choosing to Leave the Plan",,,Health Plan Customer Service,,
H9184,Local CCP,"HealthSpring, Inc.",Bravo Health,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,39,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,85
H9285,Local CCP,"Atlantis Health Systems, Inc.",EASY CHOICE HEALTH PLAN OF NEW YORK,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H9302,Local CCP,"Puget Sound Health Partners, Inc.",Soundpath Health,67,68,85,84,71,66,74,Plan too new to be measured,Plan too new to be measured,50,97,32,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,28,61,85,69,42,54,61,40,58,10,86,80,90,87,85,0.29,60,25,69,94,88
H9385,Local CCP,SCAN Health Plan,SCAN Health Plan Arizona,38,34,84,95,51,65,72,Plan too small to be measured,Plan too small to be measured,46,94,54,65,41,44,8,65,90,89,59,76,59,34,56,12,80,73,88,83,84,0.36,80,10,89,81,81
H9503,Local CCP,Humana Inc.,Humana Insurance Company,67,31,92,86,64,63,68,Plan too new to be measured,Plan too new to be measured,47,97,40,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,54,86,74,53,47,Not enough data available to calculate measure,32,60,15,84,73,81,83,80,0.64,100,19,100,82,84
H9572,Local CCP,Blue Cross Blue Shield of Michigan,Blue Cross Blue Shield of Michigan,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,89,Not enough data available to calculate measure,71,75,Plan too new to be measured,Plan too new to be measured,No data available,96,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,56,80,73,52,60,81,No data available,No data available,8,86,77,86,88,82,0.14,37,9,97,54,71
H9615,Local CCP,"MVP Health Care, Inc.",MVP HEALTH CARE,83,48,86,92,76,77,71,Plan too new to be measured,Plan too new to be measured,50,97,71,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,76,90,87,61,69,74,40,48,11,87,79,91,88,89,0.33,100,9,Not enough data available to calculate measure,Not enough data available to calculate measure,83
H9670,Local CCP,University of Pittsburgh Medical Center,UPMC Health Plan,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.00,80,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,99
H9720,PFFS,"America's 1st Choice Health Plans, Inc.","AMERICA'S 1ST CHOICE HEALTH PLANS, INC.",59,Plan not required to report measure,79,80,62,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,46,93,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,50,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,59,38,59,11,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,100,16,Not enough data available to calculate measure,Not enough data available to calculate measure,91
H9788,MSA,HealthNow New York Inc.,ActiveSaver MSA or BlueSaver MSA,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure
H9847,Local CCP,Coventry Health Care Inc.,Coventry Health Care,74,30,92,89,68,70,66,Plan too new to be measured,Plan too new to be measured,47,95,46,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,64,91,76,52,56,86,33,54,12,87,78,89,83,85,0.42,40,33,Not enough data available to calculate measure,Not enough data available to calculate measure,85
